user_id,target_user,actual_user,is_genuine,session_id,ksi_mean,ksi_std,ksi_cv,ksi_p10,ksi_p25,ksi_p50,ksi_p75,ksi_p90,ksi_iqr,ksi_range,ksi_skew,ksi_kurt,ksi_entropy,ksi_autocorr1,ksi_autocorr2,ksi_jitter,kht_mean,kht_std,kht_cv,kht_p10,kht_p25,kht_p50,kht_p75,kht_p90,kht_iqr,kht_range,kht_skew,kht_kurt,kht_entropy,error_rate,n_keystrokes,ms_mean,ms_std,ms_cv,ms_p10,ms_p25,ms_p50,ms_p75,ms_p90,ms_iqr,ms_range,ms_skew,ms_kurt,ms_entropy,cd_mean,cd_std,cd_cv,cd_p10,cd_p25,cd_p50,cd_p75,cd_p90,cd_iqr,cd_range,cd_skew,cd_kurt,cd_entropy,scr_mean,scr_std,scr_cv,scr_p10,scr_p25,scr_p50,scr_p75,scr_p90,scr_iqr,scr_range,scr_skew,scr_kurt,scr_entropy,scr_pos_ratio,scr_neg_ratio,double_click_count,double_click_rate,dwell_mean,dwell_std,dwell_cv,dwell_p10,dwell_p25,dwell_p50,dwell_p75,dwell_p90,dwell_iqr,dwell_range,dwell_skew,dwell_kurt,dwell_entropy,n_pages,n_back_nav,back_nav_rate,session_duration,is_weekend,hour_sin,hour_cos,hour_raw,derived_chars_per_sec,derived_clicks_per_sec,derived_pages_per_min,derived_ms_cd_ratio,derived_ksi_kht_ratio,derived_typing_regularity,derived_mouse_smoothness
user_0000,user_0000,user_0000,1,user_0000_s00000,22.274006643672937,8.220433552497138,0.369059490896001,10.0,15.572683800252097,22.547189799720556,28.215215358009928,33.022644779163045,12.642531557757831,36.97258454161339,0.14063609571843863,-0.7700538511678858,2.046937492014751,-0.05487761602420823,0.005012607763427737,9.780209823539604,122.33441045586812,30.115584927705996,0.2461742760294247,83.51219285623222,102.67448185025273,122.06541862607205,142.60137867802445,161.45965863682602,39.926896827771714,197.66050917113978,-0.010140264328329396,-0.010673200815632722,1.8543530036639828,0.028029214794101354,1914.0,583.5411801388406,108.13681162935298,0.18531136329305659,444.3609293667337,515.1629460336097,580.6911669544834,656.8868092619141,724.7393830100276,141.72386322830437,663.0067780172051,-0.004595798794911411,0.034819963426174994,1.897831292437328,133.13571572410706,24.58662557974242,0.1846734022184388,101.87223304668206,114.80518257344839,131.6573782658753,152.29985443724382,164.22467040519064,37.49467186379543,97.02907578942194,0.33453929841676083,-0.6540815453144853,2.1575988530101338,-29.876753398361696,66.43041151682004,2.2234816021957493,-106.6551184277634,-75.70342417823686,-34.88506961797621,16.20401008286322,67.7778435470227,91.90743426110008,279.798097690096,0.1680061178647357,-0.5001050970599219,2.174723176093231,0.33,0.67,5.0,0.11904761904761904,27.988208797249918,4.700040399854269,0.16792930314812285,23.88497735795944,26.587525327680744,26.754772015980915,29.654625350618087,32.778355688542,3.0671000229373426,12.77756386901271,0.476457690231061,0.8645976439372802,1.3321790402061222,5.0,1.0,0.2,328.4873066504257,0.0,0.898335247697943,0.4393105766351127,4.26267323405882,5.826709164250501,0.12785882178606114,0.9132772984718653,4.3830551175921455,0.1820747454511847,0.7304284486173317,0.8436601815929439
user_0000,user_0000,user_0000,1,user_0000_s00001,23.52230339301125,8.426854625011424,0.3582495508138413,10.0,17.39537978834463,23.739141761834034,29.23951996020681,34.65527829286877,11.844140171862179,41.66904882014521,0.12158234177166313,-0.592874228108391,2.00002912624654,0.0126548897017328,-0.019756525910081705,9.59585961300674,123.53719555420082,30.64300490945824,0.24804679086118525,83.34714769433455,102.36389456161602,122.58071955119027,144.07532276122623,162.2246674265526,41.71142819961021,205.79002446528315,0.030280677336900506,0.03905180897177907,1.8344725754277613,0.039325578663073915,1000.0,580.4290993074354,101.54581095710107,0.17494955211254912,452.83552831906786,511.65979075842085,580.2904229545613,645.8060822866596,708.7054367804667,134.14629152823875,599.933052593899,0.048983510813550346,0.02059102733444318,1.9485945450788171,135.02105173073224,19.86793512042179,0.14714694386988314,108.41220525578929,119.8947420018473,134.0937534990307,151.09634420596163,161.05927065554272,31.201602204114323,86.72553884048705,0.053286654728759306,-0.620666201003262,2.187968127051807,-39.92424786512071,56.28204949193714,1.409720971592742,-106.27923801028507,-78.64884463539146,-44.02730663548785,-1.4134054486732541,42.11796117436729,77.2354391867182,309.53786915009294,-0.003529278805205681,-0.05224260457582863,1.948165360553809,0.24025974025974026,0.7597402597402597,14.0,0.21212121212121213,25.936580453290542,2.643615733624987,0.10192614783139882,22.681093250771234,25.060375444818533,26.60997225948536,27.37414575774025,28.3893250548083,2.3137703129217186,7.656889705358427,-1.0308102325593682,0.5326275990547753,1.277034259462139,7.0,0.0,0.0,232.75896877943856,0.0,0.9956835052418513,0.09281356252886909,5.644967326324933,4.296289871208339,0.2835551314997504,1.8044417459075026,4.298804459507284,0.1904066486817005,0.7362417306899282,0.8511003712474368
user_0000,user_0000,user_0000,1,user_0000_s00002,31.67195941071777,12.249656001971639,0.38676659826229753,13.586770175689754,22.546488044723265,32.26255705621289,40.98012904644592,47.03350989260957,18.433641001722652,55.36316757715768,-0.045394012112271,-0.6738474397847014,2.1086037141653327,-0.01384615400246168,0.06795757838461663,14.02010863705917,123.94974059174045,30.6111555214777,0.24696425644048944,84.62713036869282,103.1133670968086,124.09555912724082,144.47494237827576,163.89071852036454,41.361575281467154,197.4619052386265,-0.005211615186369164,-0.15442372209047317,1.872537700054175,0.020684095968247926,1180.0,583.174339903021,102.7586511751805,0.1762057143873864,449.35889965587927,503.7809193456937,583.9262067168474,658.1230508124695,712.4248055316435,154.3421314667758,491.44066883914195,-0.037688511126005235,-0.565843915069336,2.1360792245087965,142.13805424187714,18.912528737877373,0.13305746190644174,115.12102385762552,132.89063397250672,141.0532589957928,152.7379067705584,164.40366718503313,19.847272798051677,84.67143244861873,0.17214180700822954,-0.062415530696294574,2.09840846035609,-37.43361454224573,60.870520570306454,1.6260925190642466,-127.1179681647462,-72.04006922399338,-33.02267472431842,5.472902061181504,36.72170016874307,77.51297128517488,320.66559503554606,-0.5391103725151136,0.2213382083752924,2.0057437070104123,0.29365079365079366,0.7063492063492064,10.0,0.18518518518518517,28.214516106684158,3.112054305167786,0.11029975822694421,25.63553712784372,26.026291809145217,26.86089159147882,30.525052343790136,32.147119600729944,4.498760534644919,7.135227340383739,0.8621525467765326,-1.6598937931077034,1.0986122886651097,6.0,0.0,0.0,220.73421342584328,0.0,0.9594614422385289,-0.28183992062438923,7.091336510589927,5.345795659341349,0.24463810644443462,1.6309207096295644,4.102872682572605,0.25552259536417515,0.7211018791864907,0.8501914144506931
user_0000,user_0000,user_0000,1,user_0000_s00003,27.730767477117702,10.314264296073665,0.3719429800928745,11.201693615191022,20.28720186456003,28.4741005909233,35.117205335552406,40.68850133811633,14.830003470992377,51.06367888429848,-0.040951215509139376,-0.6575372354187681,2.002497478456849,0.002109785909238085,-0.0037141270060162563,11.606975179382212,124.29659127665198,30.17030513885896,0.24272833895713966,85.96832040386768,104.27198981170753,124.47702688578758,144.85853069785486,162.80623721663846,40.58654088614733,236.42548440366977,-0.0320223690357148,0.30598801063186665,1.6745004040637785,0.028710187727633632,1432.0,589.6305221355874,105.01161270393992,0.1780973147784471,461.1080144946209,516.3897512889494,590.518893309329,655.4361914951476,728.6975480134537,139.0464402061982,549.0564811385441,-0.10946713126673394,-0.17370019745246656,2.049663614561034,135.52691542253567,20.912153755352666,0.1543025877184618,107.58155825158906,122.1404878187156,134.12563146492903,149.80403482941068,160.5306350103889,27.663547010695083,90.90215402523278,0.23843598357453485,-0.3154145692770909,2.135107166496043,-39.25148248614677,61.02072689536355,1.5546094829754598,-120.92420271279403,-73.53072986715178,-38.62236442564232,-4.531795667518461,35.22784548164196,68.99893419963331,333.6326961831676,0.17535893339630954,0.38247292568808433,1.9837542246888462,0.24528301886792453,0.7547169811320755,7.0,0.15555555555555556,27.201815997261686,3.5144628593286367,0.12919956739481017,23.643282458826384,24.995080422986902,27.38172283585927,30.240928564330748,30.580442697099414,5.245848141343846,8.377482704151454,-0.30080363502573515,-2.11428581015928,1.24245332489,6.0,0.0,0.0,249.73515564448246,1.0,0.9983868236697079,-0.056778079596897665,6.216992983852604,5.7340745491137985,0.18019089016069897,1.4415271212855918,4.350652564453942,0.2231015926687499,0.7288932663457371,0.8488263129502676
user_0000,user_0000,user_0000,1,user_0000_s00004,26.85122097352473,10.122251137977054,0.3769754510448745,10.747904085599394,19.52515824451567,27.306220522115602,33.92968661351801,39.884644133729495,14.404528369002339,50.02807705482594,0.029490526130433653,-0.6423093780756504,2.006386726500154,0.00834530956089525,2.503132464828755e-05,11.605452119720585,123.34212363572273,30.790211311134957,0.2496325699873694,85.37359170862545,102.94613961298256,122.52902387709645,143.2142886822993,164.32147744160488,40.268149069316735,215.21494984809766,0.017203100146999682,0.13652063964612227,1.7920592850639465,0.032425431516380124,2048.0,589.1020053299886,104.54112236791562,0.17745843915295942,453.6011632698369,518.9605553853626,585.8554760801146,659.6042032592977,734.3830822266435,140.64364787393515,596.2359486738228,0.05862518237492265,-0.18286753246595788,1.963942413466293,136.73133921778424,19.9947289704374,0.146233695103679,116.17261830659683,120.39937090492764,137.2041791537534,146.48356227074203,159.84359841601582,26.08419136581439,101.26975713158888,0.7744512569692844,1.4173817684283239,1.9440469336616375,-39.76240366767141,64.46824550875881,1.6213367291865461,-106.03147673425241,-75.57085489669811,-43.94030949329422,-3.9841712381204886,39.62884254380947,71.58668365857761,366.9281710762164,-0.0766083762724958,1.0621402049752429,1.9212989078956668,0.2268041237113402,0.7731958762886598,10.0,0.24390243902439024,27.765370497710837,6.658705947678979,0.23982053284641552,22.311918578657522,25.643430489860243,31.195950341864776,31.6026004276384,31.846590479102577,5.959169937778157,11.91833987555632,-1.7030266784897954,,0.6365141682928128,3.0,1.0,0.3333333333333333,251.679167318257,0.0,0.9923753280378225,-0.12325261985785241,6.471990530649585,8.137344150579747,0.16290581551453595,0.7151962632345481,4.308463653615454,0.2176970866240866,0.7262293596020041,0.8492868765027328
user_0000,user_0000,user_0000,1,user_0000_s00005,25.944424161171952,9.652518648270568,0.37204597750696433,10.0,18.85722103691875,26.332398195821074,33.09765844126116,38.025413147567505,14.240437404342408,42.952720605025775,-0.006469066042267894,-0.7215653309038799,2.089282367123054,-0.062428559924753435,-0.03981935688140505,11.370970886837533,123.39813567094747,30.385887742923277,0.24624268087569662,84.52802081088035,101.5843365395465,123.65960073409525,144.34653494579146,162.235774364762,42.76219840624496,189.6896059456733,-0.062396160709114024,-0.17854149011800224,1.900946673606478,0.03311706486671538,1286.0,581.7021211467927,106.38668685134961,0.18288860051160105,442.9334655048592,513.3417335375018,589.6721732906238,655.3248696623534,708.2709200049395,141.98313612485163,658.0160689124125,-0.16440865497994497,0.1005949631488785,1.9049053049194193,130.24409301215195,21.37800656158211,0.164138012458065,98.59824911511413,118.5196238910642,130.24307479789854,143.77577849611245,161.4930198367848,25.256154605048252,84.4407741896707,-0.06581968476582134,-0.43114198291016725,2.1680784609378496,-38.851822860604436,63.5607143635905,1.6359776628757563,-121.70719089713887,-77.48140288649844,-46.60585622350507,7.78381039675763,48.50863377942464,85.26521328325607,313.0965553953396,0.043190534965091176,-0.26723543719009246,2.0854170247139794,0.29838709677419356,0.7016129032258065,11.0,0.20754716981132076,22.92608269445256,4.5506920094226695,0.1984940938176634,19.15043768073737,20.950827553935767,23.95147734259976,25.414035159042953,26.29156984890887,4.463207605107186,8.926415210214376,-0.962490607534551,,0.6365141682928128,3.0,0.0,0.0,205.55688217713634,0.0,0.46528480016098994,0.885161033224547,1.8485770254654224,6.256175839891383,0.25783617380578794,0.8756700242460723,4.466245705995427,0.21024972557409746,0.7288385494318642,0.8453881452298201
user_0000,user_0000,user_0000,1,user_0000_s00006,25.19501698282937,9.50617413594119,0.377303739943594,10.0,17.802642333736788,25.408711428072056,32.32542097793433,37.57126144349856,14.52277864419754,41.36390760817369,0.049490593922759236,-0.7745944123637187,2.110099446848004,-0.015398857233478024,-0.026002933918691573,10.994864868312773,122.63984146924615,30.684131981140116,0.25019709429895537,82.54233558059228,101.90776034465247,122.85784553619703,143.97683066904443,161.78728751269685,42.06907032439196,191.27452132837374,-0.03999466309840743,-0.08790173746906493,1.9008664922142702,0.04014409102080663,2040.0,583.8070575112537,105.06838832473171,0.17997108286503782,447.0068886161906,507.70704644086857,589.2516946373495,655.3046384389154,714.4375900004362,147.59759199804682,596.0214191853491,-0.09932198302157665,-0.15848242814349645,1.9695616348766343,135.29475763436125,21.3834623561058,0.15805093064830564,107.31220105292999,120.56251500524777,134.1022840957154,147.81905169302573,165.23968214056475,27.256536687777952,94.93763643893139,-0.06654174999769746,-0.22426643386536682,2.1453990290153993,-48.5127848489824,67.692565523018,1.3953551776577215,-139.04216709658843,-98.22467789173848,-42.04607376973742,-3.068146083320455,30.63280604892953,95.15653180841802,361.34539123364596,-0.06461692389001387,-0.1757868150931099,2.0005966693317636,0.2413793103448276,0.7586206896551724,14.0,0.2857142857142857,25.491429344592234,1.602559501372582,0.06286660036384673,23.91641459647581,24.88556762077763,25.75178828396642,25.877296925485755,26.954227557668364,0.9917293047081266,4.4018687321821695,-0.0742992109531076,0.9293944426980758,1.3321790402061222,5.0,1.0,0.2,293.39038961644553,0.0,0.19936464665192608,-0.9799253735184903,11.233346148944499,6.953192988587419,0.16701296884352132,1.0225283806746204,4.3150752306974995,0.20543908636042563,0.7260562583246554,0.8474783954636772
user_0000,user_0000,user_0000,1,user_0000_s00007,26.578344949107695,9.818955258180303,0.3694344127375966,11.143388669896567,19.591622471341285,26.998717595713654,33.86391824892744,39.12599747730471,14.272295777586155,43.56556015333471,0.01487026714349521,-0.681288555795097,2.1095321737692507,0.022791535853980947,0.020909708608420192,11.039847118731604,123.26353009096239,28.91761127637448,0.23459989548246843,85.95815871642543,103.80371783616629,122.86067441916722,142.84765592355294,160.27057124683978,39.04393808738665,202.839199906712,0.02724501533506029,0.010110835814256536,1.7861480085539407,0.024300229219999026,1266.0,594.9888079438498,102.79588309816859,0.17276943990465257,461.633208164542,525.1412530713056,592.1094485119872,673.0004550840979,721.952991551704,147.85920201279225,604.5080780060623,0.07243264850803686,-0.079841662642953,1.9471886129271094,133.84234662803502,22.96746523037122,0.17160088573483506,102.3778169508595,118.77965921126598,134.74176260574245,148.35544436752994,156.95722273128564,29.57578515626396,108.02605318987847,-0.015287366854081136,0.2433888043887853,2.0238212101301465,-40.565249492990084,58.40737479518381,1.4398376818522247,-112.57401465682241,-85.37832835220202,-40.20596164835786,-5.154993963522955,39.97908615634187,80.22333438867906,284.1093789964778,0.14681947125319045,-0.20327722511277413,2.0572786401505865,0.20952380952380953,0.7904761904761904,7.0,0.15555555555555556,26.14928511779331,3.15235033233373,0.12055206549674116,23.608977189822156,24.50964869059458,24.995022734934178,26.948592321230382,29.6273681371841,2.4389436306358014,9.581846241286307,1.444543206614884,2.3634777747161673,1.4750763110496952,7.0,2.0,0.2857142857142857,158.63617920430568,0.0,-0.42969054202542895,-0.9029762112558077,13.696528184516174,7.980525037542246,0.28366795157140684,2.647567547999797,4.445445129540352,0.21562213032106245,0.7302284729364504,0.8526825188088982
user_0000,user_0000,user_0000,1,user_0000_s00008,31.88138056087575,12.327794170319656,0.38667692405583665,13.122109424175273,22.9895257717944,32.891881870610476,40.739853552057696,47.33627280088869,17.750327780263294,60.57213400945179,-0.06889979129137867,-0.5931953061398327,2.0265580142584354,0.04075240751684563,0.01412740491560937,13.643174640154434,122.26756684464182,30.96815740282936,0.2532818653529393,82.19435176456189,99.96920254236107,122.18661676906063,144.35857482042,161.52682429089478,44.389372278058914,192.29536089164344,0.0296225123525151,-0.24389373012205295,1.9025337142913474,0.03398182072959849,1098.0,583.2786450708285,105.60775048560848,0.18105883247723445,454.11674195279363,518.8554030395258,584.5830280661643,646.2123223947491,730.9948240563524,127.35691935522334,787.8943442264715,-0.017820882634711998,0.5979822588149388,1.6982808058268117,133.87590731362226,19.382303575361647,0.14477813046533627,113.24165652836352,122.16645156564563,134.8377700518032,146.44252456996253,154.68423036875973,24.2760730043169,91.69154762208217,0.0616784738621239,0.1842908411486266,2.004925653483033,-44.547523626185516,62.33062814118226,1.3991940082421204,-128.16188520339358,-83.83915001097355,-47.14270988306869,1.6046565173271432,31.78624854736171,85.4438065283007,273.4500953521497,-0.2558595577742786,-0.5217612327748986,2.1788948341130796,0.2553191489361702,0.7446808510638298,4.0,0.1,25.368267895733595,1.7530695161895062,0.06910481721991081,23.80394666687574,24.12729374646979,25.214540754188082,26.45551490345189,27.05557083782786,2.3282211569820994,3.867226180265476,0.33271103364810745,-2.6964744135575422,1.039720770836918,4.0,0.0,0.0,204.0882849327587,0.0,0.8503612133009985,0.526199398434903,3.883398579177415,5.380024631799713,0.19599361135882376,1.1759616681529426,4.3568604446834485,0.2607509201633622,0.7211485117060572,0.8466978718600587
user_0000,user_0000,user_0000,1,user_0000_s00009,35.43052948687186,14.039798336495776,0.39626272989518,12.377416740565515,25.845523450934657,36.7688424496008,45.44528832132593,52.840377007476754,19.599764870391276,62.2086429374493,-0.1886014784265077,-0.6618801208362615,2.1081550929703323,-0.03246175900513559,0.007938316394853642,16.40889965843072,125.81393994138881,29.90848267705118,0.23771994336038205,87.38916176239871,105.69594095684977,126.45672762110182,146.04647640755311,163.97631075236208,40.35053545070335,177.52863207760785,-0.07849366546842967,-0.046114854791999615,1.9442328067368906,0.030641266039173626,823.0,588.6112317953402,106.28450047758479,0.18056825071656002,452.60773548195726,508.1609444861816,595.657638851905,660.4393996690277,717.950367093717,152.27845518284607,614.0094475130913,0.12924258464724733,-0.15402411071991162,1.9388109644096128,134.97121152232415,18.76791990352272,0.13905128131919797,115.72997411235329,122.09111151883377,130.5647486783774,144.62509827676405,159.11272437059927,22.53398675793028,87.28533507236901,1.1639466014779118,1.5915673766043188,1.8864551451126752,-40.51104311652693,60.16608941340407,1.4851774919459795,-116.54812533413596,-85.82464697551168,-35.95687162334053,3.7105748739992706,26.431407737083813,89.53522184951095,314.4008898620287,-0.09583901559878312,-0.2302394059570334,2.0297670421945337,0.2818181818181818,0.7181818181818181,5.0,0.10638297872340426,27.940868694620928,2.9208146249381928,0.10453556962586355,24.430620835430126,25.18378734531653,29.18350214714727,30.31022450195648,30.778691731356574,5.126437156639948,6.606740932977591,-0.3395361527908992,-2.303976166407043,1.351783994285646,7.0,1.0,0.14285714285714285,165.00873264772298,0.0,0.955315750541028,-0.2955872405369223,7.146183614487369,4.987614817677692,0.2848334100010347,2.5453198340517997,4.361013175746624,0.2816105234712258,0.7161975884546254,0.8470497147395232
